Date,total_volume,total_dollar,valid_close_assets,valid_volume_assets
2021-12-01,219714558,17780682087.10543,23,23
2021-12-02,230302751,20364748620.602783,23,23
2021-12-03,200508450,16741578565.677025,23,23
2021-12-06,192211767,16896101859.257263,23,23
2021-12-07,179062373,15798562625.262932,23,23
2021-12-08,172955435,14156782131.480827,23,23
2021-12-09,155155530,13372399695.177628,23,23
2021-12-10,149754027,12639742673.900959,23,23
2021-12-13,186714229,15748762522.160736,23,23
2021-12-14,190668576,15734790526.796757,23,23
2021-12-15,180474980,15453275231.619858,23,23
2021-12-16,193650325,16050225723.804703,23,23
2021-12-17,370798082,28868673701.467354,23,23
2021-12-20,180062130,15096924141.136177,23,23
2021-12-21,168063081,14593387049.72963,23,23
2021-12-22,126338282,11217304970.813313,23,23
2021-12-23,111193448,9828272904.465008,23,23
2021-12-27,99402341,9264991748.028156,23,23
2021-12-28,103900323,10063907194.516891,23,23
2021-12-29,97471154,8975245795.838573,23,23
2021-12-30,89913899,8433993917.625084,23,23
2021-12-31,98379841,8938865270.310432,23,23
2022-01-03,156616721,13710113824.803051,23,23
2022-01-04,220582581,19417924792.37616,23,23
2022-01-05,212230811,19002480651.369797,23,23
2022-01-06,176521835,15806360044.77998,23,23
2022-01-07,165219601,15306132085.949963,23,23
2022-01-10,189241504,16189628947.33744,23,23
2022-01-11,189811820,17006437846.781097,23,23
2022-01-12,156738395,14240117750.609955,23,23
2022-01-13,163739714,16255056962.72631,23,23
2022-01-14,170568394,16350844689.378113,23,23
2022-01-18,191370528,17590407216.3707,23,23
2022-01-19,163365474,15728530814.408382,23,23
2022-01-20,178527684,15574334178.80429,23,23
2022-01-21,239156471,22224649782.57631,23,23
2022-01-24,287931282,26737239383.950092,23,23
2022-01-25,258402931,23150625391.323914,23,23
2022-01-26,231534299,21635653206.106518,23,23
2022-01-27,208256788,18883321396.129616,23,23
2022-01-28,213211920,20117166812.403603,23,23
2022-01-31,215820203,19921818223.83656,23,23
2022-02-01,216170603,19277199978.18466,23,23
2022-02-02,175995949,15706974586.08178,23,23
2022-02-03,174223803,16111602412.186043,23,23
2022-02-04,168697162,15346831780.135895,23,23
2022-02-07,182969938,17023023259.860703,23,23
2022-02-08,157733680,14077024044.209839,23,23
2022-02-09,188553844,17440488453.56426,23,23
2022-02-10,212895360,21876622087.340935,23,23
2022-02-11,205443414,19886925378.95953,23,23
2022-02-14,190445238,17302947996.05889,23,23
2022-02-15,158578480,15250572433.24353,23,23
2022-02-16,155108312,14323781155.136993,23,23
2022-02-17,167235305,14615455470.402946,23,23
2022-02-18,198053762,16578312628.904236,23,23
2022-02-22,197529618,17689318822.12674,23,23
2022-02-23,169594829,14892281736.880013,23,23
2022-02-24,277825435,24007438623.58157,23,23
2022-02-25,214669481,19655804489.44365,23,23
2022-02-28,231057819,20545560515.227066,23,23
2022-03-01,232714756,20788363101.88528,23,23
2022-03-02,223860872,19907196739.61124,23,23
2022-03-03,219318004,19384565348.369408,23,23
2022-03-04,239750040,22209169447.25387,23,23
2022-03-07,286635269,26398483847.68303,23,23
2022-03-08,324628197,31153304601.96033,23,23
2022-03-09,261895435,24210115406.381317,23,23
2022-03-10,220181635,20404291358.709343,23,23
2022-03-11,190385767,17705712601.052143,23,23
2022-03-14,199450248,17730586189.169228,23,23
2022-03-15,216912029,19794267567.510666,23,23
2022-03-16,207764832,19140645453.521507,23,23
2022-03-17,174979072,15436124896.056725,23,23
2022-03-18,343669488,28317954400.319622,23,23
2022-03-21,202704237,19689584803.95839,23,23
2022-03-22,172751420,15949686649.405594,23,23
2022-03-23,151360975,13265886811.001968,23,23
2022-03-24,133167219,11609842046.674152,23,23
2022-03-25,131243657,11686290078.654667,23,23
2022-03-28,146973097,12865235740.367424,23,23
2022-03-29,167313546,15767727627.55481,23,23
2022-03-30,140535270,13311387826.485703,23,23
2022-03-31,194589834,16908045614.17746,23,23
2022-04-01,142661388,12519505367.081776,23,23
2022-04-04,140247292,12581084423.085419,23,23
2022-04-05,153213157,14104641133.123669,23,23
2022-04-06,179040786,16154063382.637024,23,23
2022-04-07,241848962,16998772799.701126,23,23
2022-04-08,171028364,14198878723.261978,23,23
2022-04-11,150732231,13412106411.679539,23,23
2022-04-12,153426609,13459093143.001091,23,23
2022-04-13,130224889,11893358658.579353,23,23
2022-04-14,164018363,15116367569.071022,23,23
2022-04-18,124559560,11778021283.178375,23,23
2022-04-19,147967023,14957944367.592758,23,23
2022-04-20,183738042,18538604050.750797,23,23
2022-04-21,178168627,17233854940.216187,23,23
2022-04-22,166214521,16075661801.910583,23,23
2022-04-25,202921858,18398422939.535736,23,23
2022-04-26,214503296,18225452472.44455,23,23
2022-04-27,220337084,21830519429.70044,23,23
2022-04-28,218481111,20204833352.0429,23,23
2022-04-29,218733487,19884310494.696575,23,23
2022-05-02,211645162,18701991082.179665,23,23
2022-05-03,176692057,15794991320.726067,23,23
2022-05-04,194818808,17694572264.836304,23,23
2022-05-05,189639718,17191292438.5024,23,23
2022-05-06,175101229,15568994084.87347,23,23
2022-05-09,221279041,19300281581.413498,23,23
2022-05-10,219742026,18328377797.128044,23,23
2022-05-11,208588478,17640525785.477905,23,23
2022-05-12,221130441,19508471046.987755,23,23
2022-05-13,171275334,15972087353.39415,23,23
2022-05-16,158965924,14442732227.786514,23,23
2022-05-17,179447876,15805981887.454037,23,23
2022-05-18,203721698,17606897559.971416,23,23
2022-05-19,192669178,16016631724.747929,23,23
2022-05-20,220073095,18855504205.44084,23,23
2022-05-23,172928070,15209732779.533096,23,23
2022-05-24,158557567,14038224110.773842,23,23
2022-05-25,166624644,14621816803.716331,23,23
2022-05-26,157175774,14110805585.077019,23,23
2022-05-27,156785816,13943865637.826866,23,23
2022-05-31,295489069,25903153659.077698,23,23
2022-06-01,162595068,13987182562.249348,23,23
2022-06-02,147665385,13382122568.037125,23,23
2022-06-03,121851417,11456025604.49347,23,23
2022-06-06,124466598,10848560836.158508,23,23
2022-06-07,143641261,13132222102.74945,23,23
2022-06-08,154812245,12936742513.806175,23,23
2022-06-09,149454298,12453723443.827194,23,23
2022-06-10,175772901,15056140301.362633,23,23
2022-06-13,222445275,18661655278.013992,23,23
2022-06-14,197002761,16395974988.032917,23,23
2022-06-15,214879767,18254183918.338417,23,23
2022-06-16,230259797,19440217892.3274,23,23
2022-06-17,387014474,31577937952.569847,23,23
2022-06-21,202911494,16822465984.661865,23,23
2022-06-22,210574342,16083579703.80542,23,23
2022-06-23,196682053,16695535428.567215,23,23
2022-06-24,248856587,20887120023.380455,23,23
2022-06-27,146843713,12608690899.43283,23,23
2022-06-28,172845793,15237161990.88972,23,23
2022-06-29,139609665,11744368368.793678,23,23
2022-06-30,197185019,16390023501.410915,23,23
2022-07-01,154917091,12544151687.525646,23,23
2022-07-05,180245381,14721595438.480011,23,23
2022-07-06,153748006,12542097581.815834,23,23
2022-07-07,146082641,12599376919.26931,23,23
2022-07-08,113998820,9293231520.42266,23,23
2022-07-11,117776736,9788734478.200981,23,23
2022-07-12,147375878,12601158205.251114,23,23
2022-07-13,130868992,10962402321.119476,23,23
2022-07-14,142898667,11750454040.619507,23,23
2022-07-15,150567585,12114686769.446945,23,23
2022-07-18,146819977,12662351432.99636,23,23
2022-07-19,173872643,16624357526.953266,23,23
2022-07-20,145849952,12993299473.036499,23,23
2022-07-21,135363926,11878621546.894775,23,23
2022-07-22,113337900,9681681186.930954,23,23
2022-07-25,114261821,9648876850.558495,23,23
2022-07-26,154457648,12108604051.137463,23,23
2022-07-27,143776763,12764502137.56475,23,23
2022-07-28,143335468,12623532371.735249,23,23
2022-07-29,192699129,17880091089.727623,23,23
2022-08-01,156252204,14982835665.582039,23,23
2022-08-02,138499114,13046052695.54237,23,23
2022-08-03,135137189,12257787273.498566,23,23
2022-08-04,137988602,12214459851.395649,23,23
2022-08-05,114555154,10299894591.781826,23,23
2022-08-08,116298388,11115047244.985466,23,23
2022-08-09,117664840,10538513716.383171,23,23
2022-08-10,142713628,13011874406.139748,23,23
2022-08-11,171107094,16635314626.249077,23,23
2022-08-12,139415351,13668749060.49289,23,23
2022-08-15,131730776,13234000579.3693,23,23
2022-08-16,124900973,11726535457.240326,23,23
2022-08-17,111447262,10524046185.256702,23,23
2022-08-18,106147218,10114714765.669662,23,23
2022-08-19,137879700,12564361846.565346,23,23
2022-08-22,127303393,11886424809.721638,23,23
2022-08-23,127859000,12070861180.067543,23,23
2022-08-24,120258530,11506490131.790512,23,23
2022-08-25,158718732,15305635601.067612,23,23
2022-08-26,161281160,14555044041.777233,23,23
2022-08-29,174462896,15759228182.404266,23,23
2022-08-30,159430980,14073917118.94197,23,23
2022-08-31,199862439,16501826267.745079,23,23
2022-09-01,174489712,15143694406.151848,23,23
2022-09-02,137770350,11683530784.371017,23,23
2022-09-06,174715028,14626044757.715477,23,23
2022-09-07,165883961,14182319404.38124,23,23
2022-09-08,166909508,14122082975.781681,23,23
2022-09-09,163319178,14126190545.875443,23,23
2022-09-12,153012743,13272103186.818375,23,23
2022-09-13,168126212,14102124557.482414,23,23
2022-09-14,157105771,13955389563.736801,23,23
2022-09-15,148504502,12908253205.27996,23,23
2022-09-16,342193260,28371077474.061943,23,23
2022-09-19,134544534,10931336435.319855,23,23
2022-09-20,124329596,10572298350.574501,23,23
2022-09-21,139944579,11564708775.274048,23,23
2022-09-22,136095191,11152599228.90572,23,23
2022-09-23,174443969,14299328294.284126,23,23
2022-09-26,171118361,12985966088.471676,23,23
2022-09-27,159828869,12464658829.471222,23,23
2022-09-28,164577323,13635513196.611366,23,23
2022-09-29,142535171,11446809548.86462,23,23
2022-09-30,173529263,13631647667.449951,23,23
2022-10-03,166676109,13504971237.796478,23,23
2022-10-04,157144955,12946340691.250359,23,23
2022-10-05,146614169,12217855806.044903,23,23
2022-10-06,154125255,12241368479.573174,23,23
2022-10-07,147282287,11889991558.894817,23,23
2022-10-10,135647418,10991376522.656822,23,23
2022-10-11,148879816,11705771441.88456,23,23
2022-10-12,132402827,9871555599.658554,23,23
2022-10-13,194761767,14929636116.270077,23,23
2022-10-14,159022385,11899233046.843597,23,23
2022-10-17,144319142,11864148610.814003,23,23
2022-10-18,138980376,11596844244.154732,23,23
2022-10-19,144125254,12774279607.192947,23,23
2022-10-20,150615998,12692348359.568382,23,23
2022-10-21,154781307,13563091495.926994,23,23
2022-10-24,141207265,12264276889.923141,23,23
2022-10-25,155864582,13007180586.320358,23,23
2022-10-26,174862337,16257878136.340088,23,23
2022-10-27,161060533,15324459990.981155,23,23
2022-10-28,156968106,15389339153.324177,23,23
2022-10-31,162485200,15851180135.873604,23,23
2022-11-01,134509797,12942996978.969093,23,23
2022-11-02,159331869,15532932334.41478,23,23
2022-11-03,138358584,13620434278.13858,23,23
2022-11-04,144410198,13834464652.334946,23,23
2022-11-07,135251855,13018401837.694077,23,23
2022-11-08,145684446,14162722190.105896,23,23
2022-11-09,190551057,17823807582.379997,23,23
2022-11-10,198322736,18583911145.159065,23,23
2022-11-11,191979291,18143133056.637505,23,23
2022-11-14,159799680,15144266843.077103,23,23
2022-11-15,149999979,14487886063.81466,23,23
2022-11-16,132982816,12017115008.106735,23,23
2022-11-17,121207262,11086608370.403202,23,23
2022-11-18,137452694,12738179762.430866,23,23
2022-11-21,192032314,17992903634.280975,23,23
2022-11-22,147806661,13836299895.710693,23,23
2022-11-23,118085268,10698444193.293259,23,23
2022-11-25,58370971,5617425996.950684,23,23
2022-11-28,139793563,13620946331.514053,23,23
2022-11-29,120491334,11445142599.04116,23,23
2022-11-30,225452032,21660868960.960823,23,23
2022-12-01,136811737,12850448666.203377,23,23
2022-12-02,125742703,12556427232.760563,23,23
2022-12-05,126435750,12653929979.964546,23,23
2022-12-06,135840351,13445117406.326782,23,23
2022-12-07,130546903,12498553348.023033,23,23
2022-12-08,124046190,11818969191.832794,23,23
2022-12-09,130334417,12420115278.545795,23,23
2022-12-12,136363170,13570962103.076874,23,23
2022-12-13,195386808,18785114986.936775,23,23
2022-12-14,145153356,14102415518.874939,23,23
2022-12-15,157335153,14277053943.666237,23,23
2022-12-16,339801040,32625460146.915085,23,23
2022-12-19,128733863,12303632987.248466,23,23
2022-12-20,125717265,11856164911.574165,23,23
2022-12-21,120444486,11977690103.087677,23,23
2022-12-22,124321020,11753304187.193848,23,23
2022-12-23,88582179,8334592428.663033,23,23
2022-12-27,95119408,9088824998.801819,23,23
2022-12-28,90119708,8266876382.345573,23,23
2022-12-29,86579124,8095854154.257294,23,23
2022-12-30,103237458,9663054145.471977,23,23
2023-01-03,130348967,12720082356.942879,23,23
2023-01-04,157878043,15417559448.088974,23,23
2023-01-05,130434063,12630322661.694942,23,23
2023-01-06,133439210,14207262266.629852,23,23
2023-01-09,137032590,14254939032.225266,23,23
2023-01-10,118663688,12133677226.551933,23,23
2023-01-11,131242139,13179651132.482166,23,23
2023-01-12,139251329,14191016619.739944,23,23
2023-01-13,123698124,11996716170.106007,23,23
2023-01-17,150164122,15319898730.888626,23,23
2023-01-18,155878629,15313164336.977028,23,23
2023-01-19,139547976,14124952202.235374,23,23
2023-01-20,152020043,15385087391.357029,23,23
2023-01-23,135739321,13746102081.490036,23,23
2023-01-24,131481438,13470867977.09554,23,23
2023-01-25,136177884,14959749297.223045,23,23
2023-01-26,151497717,16140932576.509422,23,23
2023-01-27,145656952,14894039984.470772,23,23
2023-01-30,152860262,16180014128.638344,23,23
2023-01-31,177159208,18849264008.20028,23,23
2023-02-01,165164273,16976102228.895462,23,23
2023-02-02,180415294,18478960042.422302,23,23
2023-02-03,144751555,14363210469.65786,23,23
2023-02-06,118805731,12010049331.632668,23,23
2023-02-07,129842007,13520595654.415855,23,23
2023-02-08,139449659,14353646739.879387,23,23
2023-02-09,159628017,16593302638.342903,23,23
2023-02-10,139221430,14592535688.712376,23,23
2023-02-13,120098940,12455125369.636383,23,23
2023-02-14,126096005,12865975579.408585,23,23
2023-02-15,115390932,11927702864.246864,23,23
2023-02-16,117093982,11637975982.750412,23,23
2023-02-17,147312426,14758374994.717522,23,23
2023-02-21,130074514,12494748720.566063,23,23
2023-02-22,122622494,11697587798.620079,23,23
2023-02-23,121251860,11723158146.964058,23,23
2023-02-24,120017204,11934274850.798523,23,23
2023-02-27,112600322,10401968074.26477,23,23
2023-02-28,157046637,13924653370.199463,23,23
2023-03-01,131114403,12062458424.90216,23,23
2023-03-02,132778052,12065090175.807243,23,23
2023-03-03,122765884,11663681470.104004,23,23
2023-03-06,137114712,13182398651.69191,23,23
2023-03-07,133610955,12405302127.48529,23,23
2023-03-08,108585427,9898865840.24205,23,23
2023-03-09,148747842,13170505866.6148,23,23
2023-03-10,165787880,15723488463.48333,23,23
2023-03-13,183423318,16983582580.127197,23,23
2023-03-14,168657675,16230817890.777542,23,23
2023-03-15,190593074,18169023460.27304,23,23
2023-03-16,175000817,16246324567.322884,23,23
2023-03-17,374411692,34227070858.006165,23,23
2023-03-20,160038624,14505571202.38134,23,23
2023-03-21,160386774,14838848566.905067,23,23
2023-03-22,128059820,11734564579.231651,23,23
2023-03-23,146805808,12962021525.605225,23,23
2023-03-24,124276413,11169267429.62172,23,23
2023-03-27,122340925,11344360199.990524,23,23
2023-03-28,98279813,9250234742.189758,23,23
2023-03-29,106735424,9989722468.170998,23,23
2023-03-30,100318211,9907828416.30632,23,23
2023-03-31,134194004,12935683035.55828,23,23
2023-04-03,141617049,14269321523.56157,23,23
2023-04-04,122011095,12607256102.36467,23,23
2023-04-05,140034340,14210672383.802643,23,23
2023-04-06,117709723,12178952724.512703,23,23
2023-04-10,102533803,10238059193.024864,23,23
2023-04-11,107321742,10852902731.131424,23,23
2023-04-12,112321844,11030831717.796432,23,23
2023-04-13,113833790,11644902659.558235,23,23
2023-04-14,117656311,13122592405.961067,23,23
2023-04-17,111685032,11129577210.584053,23,23
2023-04-18,123135604,12986552217.763893,23,23
2023-04-19,102478739,10214503161.379532,23,23
2023-04-20,118141189,11841597752.705292,23,23
2023-04-21,128445647,13063885196.946434,23,23
2023-04-24,114770403,11231014177.751038,23,23
2023-04-25,118604164,11528906450.107536,23,23
2023-04-26,124487086,12704252423.46865,23,23
2023-04-27,133182287,13447510049.402763,23,23
2023-04-28,146548213,14595987405.286102,23,23
2023-05-01,107845759,10529114842.725548,23,23
2023-05-02,132832772,13234077146.195198,23,23
2023-05-03,113369332,11149174996.798729,23,23
2023-05-04,124954511,12366587215.766624,23,23
2023-05-05,103421100,10323968680.885818,23,23
2023-05-08,92571517,9397108121.993042,23,23
2023-05-09,103638431,10846046028.932236,23,23
2023-05-10,121154524,11547084397.924019,23,23
2023-05-11,157621151,14679376176.22509,23,23
2023-05-12,112581592,10400207922.557098,23,23
2023-05-15,110712702,10112757695.146698,23,23
2023-05-16,115406292,10607526254.005753,23,23
2023-05-17,120295072,11746533093.292336,23,23
2023-05-18,122735741,11479646545.202187,23,23
2023-05-19,127805207,12318101188.239487,23,23
2023-05-22,124593884,11678909147.056679,23,23
2023-05-23,131784401,12487898486.733467,23,23
2023-05-24,120287205,11264705668.642464,23,23
2023-05-25,140203466,12395861934.604446,23,23
2023-05-26,125234445,11258237959.534012,23,23
2023-05-30,134972900,11832941064.270111,23,23
2023-05-31,282517911,23601161166.65291,23,23
2023-06-01,148574162,12870699758.096199,23,23
2023-06-02,163050789,16129371314.420967,23,23
2023-06-05,126131109,11660674018.600021,23,23
2023-06-06,125811625,12399139943.035713,23,23
